time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:32:30.716000000,Add Order,1580394750716000000,A,493498,B,5600.0,25.13,251300.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:30.744000000,Add Order,1580394750744000000,A,493498,B,5600.0,25.17,251700.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:30.795000000,Add Order,1580394750795000000,A,493498,B,5600.0,25.13,251300.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:30.895000000,Add Order,1580394750895000000,A,493498,B,5600.0,25.17,251700.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:30.897000000,Add Order,1580394750897000000,A,493498,B,5600.0,25.13,251300.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:32.839000000,Add Order,1580394752839000000,A,493498,B,5600.0,25.17,251700.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:32.933000000,Add Order,1580394752933000000,A,493498,B,5600.0,25.13,251300.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:32.947000000,Add Order,1580394752947000000,A,493498,B,5600.0,25.17,251700.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:33.036000000,Add Order,1580394753036000000,A,493498,B,5600.0,25.13,251300.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:33.037000000,Add Order,1580394753037000000,A,493498,B,5600.0,25.17,251700.0,XIU,9.0,,,,,,,,,,,,,,
2020-01-30 09:32:33.043000000,Add Order,1580394753043000000,A,493498,B,5600.0,25.13,251300.0,XIU,9.0,,,,,,,,,,,,,,
