time,Msg Type,Time Stamp,Message Type,Order Reference,Buy/Sell Indicator,Shares,Price Decimal,Price,Stock,Broker,Executed Shares,Trade Reference,Contra Order Reference,Trade Attribute,Contra Broker,Cancelled Shares,Cross Type,Settlement Terms,Event Code,Trading State,Listing Market,Board Lot Size,Currency,GEF Eligible
2020-01-30 09:33:38.994000000,Add Order,1580394818994000000,A,1410175,S,3500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:38.994000000,Add Order,1580394818994000000,A,1410213,S,7000.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:39.125000000,Add Order,1580394819125000000,A,1411453,B,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:39.636000000,Add Order,1580394819636000000,A,1413323,B,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:41.059000000,Add Order,1580394821059000000,A,1420103,B,900.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:42.737000000,Add Order,1580394822737000000,A,1426900,S,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:47.228000000,Add Order,1580394827228000000,A,1446900,S,7000.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:48.128000000,Add Order,1580394828128000000,A,1450870,S,7000.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:50.425000000,Add Order,1580394830425000000,A,1461529,S,7000.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:51.043000000,Add Order,1580394831043000000,A,1464492,S,7000.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:53.015000000,Add Order,1580394833015000000,A,1472776,S,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:56.104000000,Add Order,1580394836104000000,A,1489158,S,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:56.104000000,Add Order,1580394836104000000,A,1489161,S,3500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:56.105000000,Add Order,1580394836105000000,A,1489166,S,7000.0,25.2,252000.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:33:57.389000000,Add Order,1580394837389000000,A,1494926,S,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:34:00.966000000,Add Order,1580394840966000000,A,1510928,S,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:34:01.234000000,Add Order,1580394841234000000,A,1512711,S,7000.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:34:01.644000000,Add Order,1580394841644000000,A,1514883,S,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:34:02.807000000,Order Execution,1580394842807000000,E,1514883,,,,,,1.0,1500.0,3014327.0,1520373.0,,80.0,,,,,,,,,
2020-01-30 09:34:02.907000000,Add Order,1580394842907000000,A,1520950,S,1500.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:34:04.340000000,Add Order,1580394844340000000,A,1527951,S,7000.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:34:09.899000000,Add Order,1580394849899000000,A,1553412,S,7000.0,25.19,251900.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:34:11.713000000,Add Order,1580394851713000000,A,1563985,S,1500.0,25.18,251800.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:34:11.713000000,Add Order,1580394851713000000,A,1563990,S,3500.0,25.18,251800.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:34:12.833000000,Add Order,1580394852833000000,A,1571579,S,7000.0,25.18,251800.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:34:18.114000000,Add Order,1580394858114000000,A,1604522,S,1500.0,25.17,251700.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:34:27.472000000,Add Order,1580394867472000000,A,1653157,S,3500.0,25.18,251800.0,XIU,1.0,,,,,,,,,,,,,,
2020-01-30 09:34:28.036000000,Add Order,1580394868036000000,A,1656032,S,1500.0,25.18,251800.0,XIU,1.0,,,,,,,,,,,,,,
